transaction_id,sender_id,receiver_id,amount,timestamp
TXN_000224,money_muling_1200_CUSTOMER_1_93,money_muling_1200_MERCHANT_1,5895.63,2026-05-16 10:00:00
TXN_000225,money_muling_1200_CUSTOMER_1_94,money_muling_1200_MERCHANT_1,6666.01,2026-05-13 10:00:00
TXN_000226,money_muling_1200_CUSTOMER_1_95,money_muling_1200_MERCHANT_1,1085.96,2026-05-31 10:00:00
TXN_000227,money_muling_1200_CUSTOMER_1_96,money_muling_1200_MERCHANT_1,6308.92,2026-06-11 10:00:00
TXN_000228,money_muling_1200_CUSTOMER_1_97,money_muling_1200_MERCHANT_1,5678.95,2026-05-21 10:00:00
TXN_000229,money_muling_1200_CUSTOMER_1_98,money_muling_1200_MERCHANT_1,7153.31,2026-05-22 10:00:00
TXN_000230,money_muling_1200_CUSTOMER_1_99,money_muling_1200_MERCHANT_1,1484.11,2026-06-13 10:00:00
TXN_000231,money_muling_1200_CUSTOMER_2_0,money_muling_1200_MERCHANT_2,4069.26,2026-06-15 10:00:00
TXN_000232,money_muling_1200_CUSTOMER_2_1,money_muling_1200_MERCHANT_2,7413.35,2026-06-15 10:00:00
TXN_000233,money_muling_1200_CUSTOMER_2_2,money_muling_1200_MERCHANT_2,5468.05,2026-06-02 10:00:00
TXN_000234,money_muling_1200_CUSTOMER_2_3,money_muling_1200_MERCHANT_2,1275.74,2026-05-06 10:00:00
TXN_000235,money_muling_1200_CUSTOMER_2_4,money_muling_1200_MERCHANT_2,3560.95,2026-06-07 10:00:00
TXN_000236,money_muling_1200_CUSTOMER_2_5,money_muling_1200_MERCHANT_2,3290.91,2026-05-06 10:00:00
TXN_000237,money_muling_1200_CUSTOMER_2_6,money_muling_1200_MERCHANT_2,1408.09,2026-06-21 10:00:00
TXN_000238,money_muling_1200_CUSTOMER_2_7,money_muling_1200_MERCHANT_2,6728.18,2026-05-26 10:00:00
TXN_000239,money_muling_1200_CUSTOMER_2_8,money_muling_1200_MERCHANT_2,3098.95,2026-05-19 10:00:00
TXN_000240,money_muling_1200_CUSTOMER_2_9,money_muling_1200_MERCHANT_2,6589.16,2026-05-13 10:00:00
TXN_000241,money_muling_1200_CUSTOMER_2_10,money_muling_1200_MERCHANT_2,6903.11,2026-05-14 10:00:00
TXN_000242,money_muling_1200_CUSTOMER_2_11,money_muling_1200_MERCHANT_2,7334.2,2026-05-10 10:00:00
TXN_000243,money_muling_1200_CUSTOMER_2_12,money_muling_1200_MERCHANT_2,4615.86,2026-05-20 10:00:00
TXN_000244,money_muling_1200_CUSTOMER_2_13,money_muling_1200_MERCHANT_2,2875.14,2026-06-26 10:00:00
TXN_000245,money_muling_1200_CUSTOMER_2_14,money_muling_1200_MERCHANT_2,5068.7,2026-06-27 10:00:00
TXN_000246,money_muling_1200_CUSTOMER_2_15,money_muling_1200_MERCHANT_2,5973.2,2026-05-24 10:00:00
TXN_000247,money_muling_1200_CUSTOMER_2_16,money_muling_1200_MERCHANT_2,5843.95,2026-05-03 10:00:00
TXN_000248,money_muling_1200_CUSTOMER_2_17,money_muling_1200_MERCHANT_2,7537.81,2026-06-10 10:00:00
TXN_000249,money_muling_1200_CUSTOMER_2_18,money_muling_1200_MERCHANT_2,3902.88,2026-05-22 10:00:00
TXN_000250,money_muling_1200_CUSTOMER_2_19,money_muling_1200_MERCHANT_2,5169.46,2026-05-25 10:00:00
TXN_000251,money_muling_1200_CUSTOMER_2_20,money_muling_1200_MERCHANT_2,4985.16,2026-06-18 10:00:00
TXN_000252,money_muling_1200_CUSTOMER_2_21,money_muling_1200_MERCHANT_2,2018.82,2026-06-13 10:00:00
TXN_000253,money_muling_1200_CUSTOMER_2_22,money_muling_1200_MERCHANT_2,4560.31,2026-06-21 10:00:00
TXN_000254,money_muling_1200_CUSTOMER_2_23,money_muling_1200_MERCHANT_2,7245.95,2026-05-29 10:00:00
TXN_000255,money_muling_1200_CUSTOMER_2_24,money_muling_1200_MERCHANT_2,7985.23,2026-05-03 10:00:00
TXN_000256,money_muling_1200_CUSTOMER_2_25,money_muling_1200_MERCHANT_2,3159.85,2026-06-23 10:00:00
TXN_000257,money_muling_1200_CUSTOMER_2_26,money_muling_1200_MERCHANT_2,2368.91,2026-06-19 10:00:00
TXN_000258,money_muling_1200_CUSTOMER_2_27,money_muling_1200_MERCHANT_2,3315.31,2026-05-12 10:00:00
TXN_000259,money_muling_1200_CUSTOMER_2_28,money_muling_1200_MERCHANT_2,1521.3,2026-06-14 10:00:00
TXN_000260,money_muling_1200_CUSTOMER_2_29,money_muling_1200_MERCHANT_2,7132.6,2026-05-07 10:00:00
TXN_000261,money_muling_1200_CUSTOMER_2_30,money_muling_1200_MERCHANT_2,3153.48,2026-05-19 10:00:00
TXN_000262,money_muling_1200_CUSTOMER_2_31,money_muling_1200_MERCHANT_2,2064.88,2026-05-03 10:00:00
TXN_000263,money_muling_1200_CUSTOMER_2_32,money_muling_1200_MERCHANT_2,6132.32,2026-05-17 10:00:00
TXN_000264,money_muling_1200_CUSTOMER_2_33,money_muling_1200_MERCHANT_2,5918.93,2026-06-04 10:00:00
TXN_000265,money_muling_1200_CUSTOMER_2_34,money_muling_1200_MERCHANT_2,1042.19,2026-06-11 10:00:00
TXN_000266,money_muling_1200_CUSTOMER_2_35,money_muling_1200_MERCHANT_2,5059.81,2026-05-07 10:00:00
TXN_000267,money_muling_1200_CUSTOMER_2_36,money_muling_1200_MERCHANT_2,4220.29,2026-06-19 10:00:00
TXN_000268,money_muling_1200_CUSTOMER_2_37,money_muling_1200_MERCHANT_2,1686.95,2026-06-23 10:00:00
TXN_000269,money_muling_1200_CUSTOMER_2_38,money_muling_1200_MERCHANT_2,7268.21,2026-05-26 10:00:00
TXN_000270,money_muling_1200_CUSTOMER_2_39,money_muling_1200_MERCHANT_2,6008.8,2026-05-23 10:00:00
TXN_000271,money_muling_1200_CUSTOMER_2_40,money_muling_1200_MERCHANT_2,6086.31,2026-05-06 10:00:00
TXN_000272,money_muling_1200_CUSTOMER_2_41,money_muling_1200_MERCHANT_2,5026.73,2026-05-18 10:00:00
TXN_000273,money_muling_1200_CUSTOMER_2_42,money_muling_1200_MERCHANT_2,3149.04,2026-06-01 10:00:00
TXN_000274,money_muling_1200_CUSTOMER_2_43,money_muling_1200_MERCHANT_2,6406.55,2026-05-06 10:00:00
TXN_000275,money_muling_1200_CUSTOMER_2_44,money_muling_1200_MERCHANT_2,3931.2,2026-05-11 10:00:00
TXN_000276,money_muling_1200_CUSTOMER_2_45,money_muling_1200_MERCHANT_2,1142.52,2026-06-02 10:00:00
TXN_000277,money_muling_1200_CUSTOMER_2_46,money_muling_1200_MERCHANT_2,2116.5,2026-05-07 10:00:00
TXN_000278,money_muling_1200_CUSTOMER_2_47,money_muling_1200_MERCHANT_2,4645.15,2026-05-12 10:00:00
TXN_000279,money_muling_1200_CUSTOMER_2_48,money_muling_1200_MERCHANT_2,7383.12,2026-06-08 10:00:00
TXN_000280,money_muling_1200_CUSTOMER_2_49,money_muling_1200_MERCHANT_2,2973.75,2026-06-18 10:00:00
TXN_000281,money_muling_1200_CUSTOMER_2_50,money_muling_1200_MERCHANT_2,3663.25,2026-06-29 10:00:00
TXN_000282,money_muling_1200_CUSTOMER_2_51,money_muling_1200_MERCHANT_2,7716.02,2026-05-31 10:00:00
TXN_000283,money_muling_1200_CUSTOMER_2_52,money_muling_1200_MERCHANT_2,1530.31,2026-05-12 10:00:00
TXN_000284,money_muling_1200_CUSTOMER_2_53,money_muling_1200_MERCHANT_2,7032.67,2026-05-23 10:00:00
TXN_000285,money_muling_1200_CUSTOMER_2_54,money_muling_1200_MERCHANT_2,7084.47,2026-06-14 10:00:00
TXN_000286,money_muling_1200_CUSTOMER_2_55,money_muling_1200_MERCHANT_2,7707.22,2026-05-12 10:00:00
TXN_000287,money_muling_1200_CUSTOMER_2_56,money_muling_1200_MERCHANT_2,1601.6,2026-05-14 10:00:00
TXN_000288,money_muling_1200_CUSTOMER_2_57,money_muling_1200_MERCHANT_2,5811.8,2026-06-10 10:00:00
TXN_000289,money_muling_1200_CUSTOMER_2_58,money_muling_1200_MERCHANT_2,6200.18,2026-06-25 10:00:00
TXN_000290,money_muling_1200_CUSTOMER_2_59,money_muling_1200_MERCHANT_2,2947.73,2026-06-24 10:00:00
TXN_000291,money_muling_1200_CUSTOMER_2_60,money_muling_1200_MERCHANT_2,7551.52,2026-06-16 10:00:00
TXN_000292,money_muling_1200_CUSTOMER_2_61,money_muling_1200_MERCHANT_2,2283.63,2026-06-09 10:00:00
TXN_000293,money_muling_1200_CUSTOMER_2_62,money_muling_1200_MERCHANT_2,6133.1,2026-05-05 10:00:00
TXN_000294,money_muling_1200_CUSTOMER_2_63,money_muling_1200_MERCHANT_2,3837.97,2026-06-13 10:00:00
TXN_000295,money_muling_1200_CUSTOMER_2_64,money_muling_1200_MERCHANT_2,2184.95,2026-06-13 10:00:00
TXN_000296,money_muling_1200_CUSTOMER_2_65,money_muling_1200_MERCHANT_2,4712.62,2026-06-24 10:00:00
TXN_000297,money_muling_1200_CUSTOMER_2_66,money_muling_1200_MERCHANT_2,7518.65,2026-06-27 10:00:00
TXN_000298,money_muling_1200_CUSTOMER_2_67,money_muling_1200_MERCHANT_2,4823.62,2026-05-10 10:00:00
TXN_000299,money_muling_1200_CUSTOMER_2_68,money_muling_1200_MERCHANT_2,2359.65,2026-05-07 10:00:00
TXN_000300,money_muling_1200_CUSTOMER_2_69,money_muling_1200_MERCHANT_2,6107.99,2026-05-11 10:00:00
TXN_000301,money_muling_1200_CUSTOMER_2_70,money_muling_1200_MERCHANT_2,3964.01,2026-05-26 10:00:00
TXN_000302,money_muling_1200_CUSTOMER_2_71,money_muling_1200_MERCHANT_2,6906.93,2026-06-04 10:00:00
TXN_000303,money_muling_1200_CUSTOMER_2_72,money_muling_1200_MERCHANT_2,5290.88,2026-06-22 10:00:00
TXN_000304,money_muling_1200_CUSTOMER_2_73,money_muling_1200_MERCHANT_2,4501.61,2026-05-07 10:00:00
TXN_000305,money_muling_1200_CUSTOMER_2_74,money_muling_1200_MERCHANT_2,6356.61,2026-06-03 10:00:00
TXN_000306,money_muling_1200_CUSTOMER_2_75,money_muling_1200_MERCHANT_2,1198.25,2026-05-11 10:00:00
TXN_000307,money_muling_1200_CUSTOMER_2_76,money_muling_1200_MERCHANT_2,4752.78,2026-05-31 10:00:00
TXN_000308,money_muling_1200_CUSTOMER_2_77,money_muling_1200_MERCHANT_2,5653.33,2026-06-13 10:00:00
TXN_000309,money_muling_1200_CUSTOMER_2_78,money_muling_1200_MERCHANT_2,6965.04,2026-06-14 10:00:00
TXN_000310,money_muling_1200_CUSTOMER_2_79,money_muling_1200_MERCHANT_2,6228.57,2026-06-04 10:00:00
TXN_000311,money_muling_1200_CUSTOMER_2_80,money_muling_1200_MERCHANT_2,4950.29,2026-05-31 10:00:00
TXN_000312,money_muling_1200_CUSTOMER_2_81,money_muling_1200_MERCHANT_2,5959.8,2026-05-13 10:00:00
TXN_000313,money_muling_1200_CUSTOMER_2_82,money_muling_1200_MERCHANT_2,1738.74,2026-05-30 10:00:00
TXN_000314,money_muling_1200_CUSTOMER_2_83,money_muling_1200_MERCHANT_2,2281.23,2026-05-14 10:00:00
TXN_000315,money_muling_1200_CUSTOMER_2_84,money_muling_1200_MERCHANT_2,5920.82,2026-05-05 10:00:00
TXN_000316,money_muling_1200_CUSTOMER_2_85,money_muling_1200_MERCHANT_2,4646.07,2026-06-22 10:00:00
TXN_000317,money_muling_1200_CUSTOMER_2_86,money_muling_1200_MERCHANT_2,6073.38,2026-06-09 10:00:00
TXN_000318,money_muling_1200_CUSTOMER_2_87,money_muling_1200_MERCHANT_2,6004.7,2026-05-10 10:00:00
TXN_000319,money_muling_1200_CUSTOMER_2_88,money_muling_1200_MERCHANT_2,3171.48,2026-05-23 10:00:00
TXN_000320,money_muling_1200_CUSTOMER_2_89,money_muling_1200_MERCHANT_2,2662.63,2026-05-07 10:00:00
TXN_000321,money_muling_1200_CUSTOMER_2_90,money_muling_1200_MERCHANT_2,1859.13,2026-06-11 10:00:00
TXN_000322,money_muling_1200_CUSTOMER_2_91,money_muling_1200_MERCHANT_2,2491.06,2026-06-19 10:00:00
TXN_000323,money_muling_1200_CUSTOMER_2_92,money_muling_1200_MERCHANT_2,5484.24,2026-06-02 10:00:00
TXN_000324,money_muling_1200_CUSTOMER_2_93,money_muling_1200_MERCHANT_2,6940.71,2026-05-30 10:00:00
TXN_000325,money_muling_1200_CUSTOMER_2_94,money_muling_1200_MERCHANT_2,1791.96,2026-06-23 10:00:00
TXN_000326,money_muling_1200_CUSTOMER_2_95,money_muling_1200_MERCHANT_2,7966.73,2026-06-15 10:00:00
TXN_000327,money_muling_1200_CUSTOMER_2_96,money_muling_1200_MERCHANT_2,6959.45,2026-06-20 10:00:00
TXN_000328,money_muling_1200_CUSTOMER_2_97,money_muling_1200_MERCHANT_2,1457.11,2026-05-22 10:00:00
TXN_000329,money_muling_1200_CUSTOMER_2_98,money_muling_1200_MERCHANT_2,3057.48,2026-05-05 10:00:00
TXN_000330,money_muling_1200_CUSTOMER_2_99,money_muling_1200_MERCHANT_2,5242.45,2026-05-30 10:00:00
TXN_000331,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_0,80883.82,2026-05-31 10:00:00
TXN_000332,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_1,85877.46,2026-05-31 10:00:00
TXN_000333,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_2,64035.15,2026-05-31 10:00:00
TXN_000334,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_3,76935.36,2026-05-31 10:00:00
TXN_000335,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_4,79960.97,2026-05-31 10:00:00
TXN_000336,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_5,32847.2,2026-05-31 10:00:00
TXN_000337,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_6,29443.22,2026-05-31 10:00:00
TXN_000338,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_7,81971.09,2026-05-31 10:00:00
TXN_000339,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_8,88086.5,2026-05-31 10:00:00
TXN_000340,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_9,71551.05,2026-05-31 10:00:00
TXN_000341,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_10,65267.09,2026-05-31 10:00:00
TXN_000342,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_11,50740.55,2026-05-31 10:00:00
TXN_000343,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_12,80794.71,2026-05-31 10:00:00
TXN_000344,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_13,43527.01,2026-05-31 10:00:00
TXN_000345,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_14,28523.07,2026-05-31 10:00:00
TXN_000346,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_15,77234.91,2026-05-31 10:00:00
TXN_000347,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_16,28972.32,2026-05-31 10:00:00
TXN_000348,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_17,71541.37,2026-05-31 10:00:00
TXN_000349,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_18,67257.89,2026-05-31 10:00:00
TXN_000350,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_19,32167.29,2026-05-31 10:00:00
TXN_000351,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_20,53385.13,2026-05-31 10:00:00
TXN_000352,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_21,42698.91,2026-05-31 10:00:00
TXN_000353,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_22,77467.5,2026-05-31 10:00:00
TXN_000354,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_23,75517.83,2026-05-31 10:00:00
TXN_000355,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_24,46396.18,2026-05-31 10:00:00
TXN_000356,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_25,35019.51,2026-05-31 10:00:00
TXN_000357,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_26,47263.12,2026-05-31 10:00:00
TXN_000358,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_27,53576.3,2026-05-31 10:00:00
TXN_000359,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_28,64368.49,2026-05-31 10:00:00
TXN_000360,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_29,86609.42,2026-05-31 10:00:00
TXN_000361,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_30,45861.21,2026-05-31 10:00:00
TXN_000362,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_31,34621.36,2026-05-31 10:00:00
TXN_000363,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_32,65704.03,2026-05-31 10:00:00
TXN_000364,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_33,52652.41,2026-05-31 10:00:00
TXN_000365,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_34,73166.52,2026-05-31 10:00:00
TXN_000366,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_35,68041.09,2026-05-31 10:00:00
TXN_000367,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_36,60565.81,2026-05-31 10:00:00
TXN_000368,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_37,78031.24,2026-05-31 10:00:00
TXN_000369,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_38,37727.19,2026-05-31 10:00:00
TXN_000370,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_39,75888.43,2026-05-31 10:00:00
TXN_000371,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_40,36867.67,2026-05-31 10:00:00
TXN_000372,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_41,56167.93,2026-05-31 10:00:00
TXN_000373,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_42,61122.55,2026-05-31 10:00:00
TXN_000374,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_43,60333.43,2026-05-31 10:00:00
TXN_000375,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_44,32286.05,2026-05-31 10:00:00
TXN_000376,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_45,54846.18,2026-05-31 10:00:00
TXN_000377,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_46,43228.45,2026-05-31 10:00:00
TXN_000378,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_47,42985.32,2026-05-31 10:00:00
TXN_000379,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_48,52391.37,2026-05-31 10:00:00
TXN_000380,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_49,51887.07,2026-05-31 10:00:00
TXN_000381,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_50,38423.0,2026-05-31 10:00:00
TXN_000382,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_51,69565.56,2026-05-31 10:00:00
TXN_000383,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_52,85529.43,2026-05-31 10:00:00
TXN_000384,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_53,86617.95,2026-05-31 10:00:00
TXN_000385,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_54,36720.12,2026-05-31 10:00:00
TXN_000386,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_55,40069.47,2026-05-31 10:00:00
TXN_000387,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_56,51447.43,2026-05-31 10:00:00
TXN_000388,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_57,63648.61,2026-05-31 10:00:00
TXN_000389,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_58,70041.51,2026-05-31 10:00:00
TXN_000390,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_59,63308.94,2026-05-31 10:00:00
TXN_000391,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_60,57046.17,2026-05-31 10:00:00
TXN_000392,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_61,89913.8,2026-05-31 10:00:00
TXN_000393,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_62,87479.25,2026-05-31 10:00:00
TXN_000394,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_63,77243.38,2026-05-31 10:00:00
TXN_000395,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_64,41374.56,2026-05-31 10:00:00
TXN_000396,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_65,74870.57,2026-05-31 10:00:00
TXN_000397,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_66,27343.48,2026-05-31 10:00:00
TXN_000398,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_67,86606.87,2026-05-31 10:00:00
TXN_000399,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_68,70580.96,2026-05-31 10:00:00
TXN_000400,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_69,85144.88,2026-05-31 10:00:00
TXN_000401,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_70,52542.49,2026-05-31 10:00:00
TXN_000402,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_71,71217.0,2026-05-31 10:00:00
TXN_000403,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_72,41283.12,2026-05-31 10:00:00
TXN_000404,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_73,85146.77,2026-05-31 10:00:00
TXN_000405,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_74,36600.63,2026-05-31 10:00:00
TXN_000406,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_75,25580.33,2026-05-31 10:00:00
TXN_000407,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_76,43205.72,2026-05-31 10:00:00
TXN_000408,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_77,68195.17,2026-05-31 10:00:00
TXN_000409,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_78,59923.93,2026-05-31 10:00:00
TXN_000410,money_muling_1200_PAYROLL_1,money_muling_1200_EMP_1_79,77468.36,2026-05-31 10:00:00
TXN_000411,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_0,69439.22,2026-05-31 10:00:00
TXN_000412,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_1,75731.49,2026-05-31 10:00:00
TXN_000413,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_2,86257.54,2026-05-31 10:00:00
TXN_000414,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_3,29307.78,2026-05-31 10:00:00
TXN_000415,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_4,31880.81,2026-05-31 10:00:00
TXN_000416,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_5,43751.02,2026-05-31 10:00:00
TXN_000417,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_6,33688.12,2026-05-31 10:00:00
TXN_000418,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_7,60867.37,2026-05-31 10:00:00
TXN_000419,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_8,71784.79,2026-05-31 10:00:00
TXN_000420,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_9,36804.76,2026-05-31 10:00:00
TXN_000421,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_10,57261.3,2026-05-31 10:00:00
TXN_000422,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_11,41043.17,2026-05-31 10:00:00
TXN_000423,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_12,26107.68,2026-05-31 10:00:00
TXN_000424,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_13,42218.49,2026-05-31 10:00:00
TXN_000425,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_14,42247.86,2026-05-31 10:00:00
TXN_000426,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_15,69711.45,2026-05-31 10:00:00
TXN_000427,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_16,87979.17,2026-05-31 10:00:00
TXN_000428,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_17,29386.45,2026-05-31 10:00:00
TXN_000429,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_18,56870.8,2026-05-31 10:00:00
TXN_000430,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_19,55178.3,2026-05-31 10:00:00
TXN_000431,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_20,65812.86,2026-05-31 10:00:00
TXN_000432,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_21,34648.98,2026-05-31 10:00:00
TXN_000433,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_22,87159.66,2026-05-31 10:00:00
TXN_000434,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_23,42901.9,2026-05-31 10:00:00
TXN_000435,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_24,62604.64,2026-05-31 10:00:00
TXN_000436,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_25,51535.85,2026-05-31 10:00:00
TXN_000437,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_26,61541.3,2026-05-31 10:00:00
TXN_000438,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_27,82231.04,2026-05-31 10:00:00
TXN_000439,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_28,65152.23,2026-05-31 10:00:00
TXN_000440,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_29,47166.52,2026-05-31 10:00:00
TXN_000441,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_30,86906.41,2026-05-31 10:00:00
TXN_000442,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_31,36427.91,2026-05-31 10:00:00
TXN_000443,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_32,87346.44,2026-05-31 10:00:00
TXN_000444,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_33,68783.34,2026-05-31 10:00:00
TXN_000445,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_34,40902.34,2026-05-31 10:00:00
TXN_000446,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_35,89085.7,2026-05-31 10:00:00
TXN_000447,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_36,81288.83,2026-05-31 10:00:00
TXN_000448,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_37,58053.16,2026-05-31 10:00:00
TXN_000449,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_38,77573.97,2026-05-31 10:00:00
TXN_000450,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_39,31104.53,2026-05-31 10:00:00
TXN_000451,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_40,42875.59,2026-05-31 10:00:00
TXN_000452,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_41,56109.17,2026-05-31 10:00:00
TXN_000453,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_42,86353.01,2026-05-31 10:00:00
TXN_000454,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_43,49015.32,2026-05-31 10:00:00
TXN_000455,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_44,89483.82,2026-05-31 10:00:00
TXN_000456,money_muling_1200_PAYROLL_2,money_muling_1200_EMP_2_45,62692.13,2026-05-31 10:00:00
